path,labels,total,n_samples,sampling_rate,duration
8cdcbb76fb,श्यामव्यङ्ग्यको प्रयोग उनको,27,116865,22050,5
3f11230580,रूपमै काठमाडौँ महानगरपालिका,27,112455,22050,5
8a24f3c5ca,सुरुचिपूर्ण उपलब्धिका रूपमा,27,112455,22050,5
d3f4ab65e8,एसियाकै ठूलो निजी पुस्तकालय,27,119070,22050,5
8b98bc6a2c,जनावरहरूको पूजाआराधना गर्ने,27,114660,22050,5
8ddcb5c634,भन्दा पहिले प्राप्तकर्ताको,26,123480,22050,5
56a21d4304,दिवालाहरूबाट घेरिएको नगरको,26,112455,22050,5
a48c59f63e,उपकरण सङ्कलन र जानकारीमूलक,26,110250,22050,5
ca54a12a24,जातिहरूको संरक्षण स्थितिमा,26,127890,22050,5
64871f881c,कम्पनीले मोबाइलको प्रयोगमा,26,121275,22050,5
077b2c8466,लिम्बू जातिहरू गोर्खालीसँग,26,110250,22050,5
ec2830d15a,भारतीय रेलद्वारा राष्ट्रिय,26,110250,22050,5
4740896866,विदीर्ण तुल्याउनुभएको थियो,26,114660,22050,5
4e1905dd12,यी अध्यायहरूमा प्रारम्भबाट,26,114660,22050,5
df99bd05f5,व्यवस्थापनका स्नातक अविनले,26,112455,22050,5
0f90230c51,फारसी सम्प्रदायका मानिसहरू,26,114660,22050,5
d41d4e2671,यसलाई अङ्ग्रेजीमा युरासिएन,26,119070,22050,5
a3938feeb6,राई अन्तरिम व्यवस्थापिकामा,26,110250,22050,5
ffe04e53da,दृष्टिकोणले अलगअलग मान्दथे,26,121275,22050,5
b68e08f78c,केही समीक्षण केही विश्लेषण,26,125685,22050,5
357c08f1b9,किमको तेस्री श्रीमतीतर्फका,26,112455,22050,5
2c0b8581f3,दीर्घायुमा मद्दत पुर्‍याउछ,26,110250,22050,5
bfa7e09550,बाट संविधानसभामा निर्वाचित,26,112455,22050,5
d65528d163,उखु उत्पादनको लागि जानिन्छ,26,110250,22050,5
d690ee87a6,अङ्गहरू सुन्निएको अवस्थामा,26,114660,22050,5
8c37df6cd9,तिनताका राणा प्रधानमन्त्री,26,114660,22050,5
564dd0c7b8,शब्दहरूको विवेचन गरेका छन्,26,125685,22050,5
8c3844dbb0,स्टारकिडको पहिलो राष्ट्रिय,26,121275,22050,5
ca4ad9bc42,गाविस पश्चिममा पाङ्ग्रेटार,26,121275,22050,5
d2ba6a4627,फूलबाट यसको उत्पादन गरिन्छ,26,127890,22050,5
39d179aa7b,काबुल अफगानिस्तानका सहरहरू,26,116865,22050,5
afe1176e41,जनसङ्ख्याका सन्तानहरू हुन्,26,116865,22050,5
0c29f22e1b,बेलायतको आशीर्वादबाट जर्मन,26,110250,22050,5
a3c3ed73a0,मैले समुद्रकुमारीको मुखबाट,26,119070,22050,5
5bfc7e1021,नाम्चे सफ्टवेयरहरू पर्दछन्,26,125685,22050,5
b02558a9e9,साहित्यकार शङ्कर कोइरालाले,26,125685,22050,5
59a57185e3,सामान्यतया यस दोषको निवारण,26,119070,22050,5
5c15c35720,पदार्थ विज्ञान विभागहरूलाई,26,110250,22050,5
d574167df1,पूर्व महासचिव पूर्वमन्त्री,26,110250,22050,5
bfe7c2886d,कुलश्रेष्ठ अम्बष्ठ अष्ठाना,26,130095,22050,5
8d0479e197,च्यानाम नेपालको पूर्वाञ्चल,26,114660,22050,5
ac5256b175,मानव न्यायशास्त्र रामशाहका,26,123480,22050,5
8e3c1a5621,सांस्कृतिक परिचायक नै हुन्,26,110250,22050,5
8e3730f68d,जातिका महिलाहरूले लगाउँछन्,26,125685,22050,5
5c394b83ff,मार्च एक्विनोक्समा मनाइन्छ,26,114660,22050,5
0f3cefb2e8,पृथ्वीलाई सूर्यको परिक्रमा,26,112455,22050,5
0f74491884,शरीरका स्वाभाविक क्रियाहरू,26,116865,22050,5
8e4ec73fb3,सङ्ख्यामा घरपालुवा जनावरको,26,114660,22050,5
d430f234ca,घुमाएजस्तै घुमाइदियो भन्ने,26,119070,22050,5
8de6fd7011,सेलाइने झुन्ड्याइने चढाइने,26,116865,22050,5
59c433e273,कार्यक्रमको तयारीलाई ध्यान,26,110250,22050,5
b0bd10f880,चितामा श्रीखण्ड चन्दनजस्तो,26,130095,22050,5
3709eb2857,क्षेत्र त्यतिबेलाको किराँत,26,110250,22050,5
e69b9b7cdf,एएसआइको एक प्रतिवेदनअनुसार,26,130095,22050,5
b003158f23,विशिष्ट कारणहरूदेखि चारचार,26,121275,22050,5
840dbbfbb4,नागरिकलाई गैरभुटानी समूहमा,26,116865,22050,5
333d50aa93,काउन्टरक्लक वर्ल्ड अमेरिकन,26,130095,22050,5
5eff3a4bbc,पुस्तकालय नागरिक पुस्तकालय,26,114660,22050,5
7a01a55c6a,चरनयोग्य क्षेत्र मानिन्छन्,26,110250,22050,5
5bb8a10d14,सबै महत्त्वपूर्ण सहरहरूबाट,26,114660,22050,5
b5d011b37f,सिद्धेश्वर महादेवको नामबाट,26,121275,22050,5
97ac218a19,एमाले निकट अनेरास्ववियुबाट,26,114660,22050,5
b5c3524485,क्रिस् स्कुल ओर्केस्ट्रामा,26,119070,22050,5
6289e46748,थोरै सक्रिय राजतन्त्रमध्ये,26,123480,22050,5
28905fe27c,आधार बहुसाँस्कृतिक समावेशी,26,119070,22050,5
242830e3b6,बागमती दक्षिणबाट उत्तरतर्फ,26,116865,22050,5
db50b0c944,शैक्षिक तथ्याङ्कलाई हेर्दा,26,114660,22050,5
714c704706,बोल्नमा सिद्धहस्त पण्डितका,26,123480,22050,5
e4a75eb6f6,म्याग्मा तथा ज्वालामुखीबाट,26,119070,22050,5
0d77f20229,जल्दापारा वन्यजीव अभयारण्य,26,116865,22050,5
1fd9f60cbe,डेल्फीका मानिसहरूको लोभीपन,26,110250,22050,5
4805e19772,रगडेर बिहानबेलुका अनुहारमा,26,121275,22050,5
5a91f6cd67,पूर्वीय शास्त्रिय सङ्गितको,26,123480,22050,5
41ce266054,यसले प्रोजेस्टेरोन उत्पादन,26,112455,22050,5
fd61852b8e,यात्राको आवश्यकता हुन्थ्यो,26,121275,22050,5
a251d40195,विधाहरूमा चिनको संस्कृतिको,26,112455,22050,5
ed1d3a8427,महिनावारीको अनियमितता समेत,26,130095,22050,5
ea2740937d,महान बहुमतसँग चुनाव जित्यो,26,123480,22050,5
afdbcd80ba,बक्ससमेत तोकिएको खेलस्थलको,26,130095,22050,5
18427546b8,ओलम्पिकमा सहभागी करिश्माले,26,110250,22050,5
fc8da410e6,फ्ल्याटमा बकल्यान्ड रिवरमा,26,125685,22050,5
82c2721247,हिमाल चुचुराहरूमा धौलागिरि,26,112455,22050,5
f8e6979b20,विश्वविद्यालय नालन्दा ओपेन,26,121275,22050,5
97acac1686,माईस्थानमा अवस्थित कमलामाई,26,112455,22050,5
253df9566b,विलक्षण सिर्जनामा मन्दिरमा,26,121275,22050,5
